timestamp,rssi,s1x,s1y,s1z,s2x,s2y,s2z,s3x,s3y,s3z,s4x,s4y,s4z,s5x,s5y,s5z,Gateway,localisation,activity
2017-08-01 15:13:33.760600,-65,-0.0625,0.21875,1.03125,-0.0625,0.21875,0.96875,-0.0625,0.21875,0.96875,-0.03125,0.25,1.0,-0.03125,0.25,1.0,bedroom,bedroom,lying
2017-08-01 15:13:33.932100,-86,-0.03125,0.28125,0.96875,-0.0625,0.25,1.0,-0.03125,0.25,0.96875,-0.03125,0.25,0.96875,-0.0625,0.25,1.0,custom,bedroom,lying
2017-08-01 15:13:33.941200,-86,-0.03125,0.28125,0.96875,-0.0625,0.25,1.0,-0.03125,0.25,0.96875,-0.03125,0.25,0.96875,-0.0625,0.25,1.0,living,bedroom,lying
2017-08-01 15:13:33.970400,-68,-0.03125,0.28125,0.96875,-0.0625,0.25,1.0,-0.03125,0.25,0.96875,-0.03125,0.25,0.96875,-0.0625,0.25,1.0,bedroom,bedroom,lying
2017-08-01 15:13:34.169800,-66,-0.0625,0.25,1.03125,-0.0625,0.28125,0.9375,-0.0625,0.21875,0.9375,-0.0625,0.21875,1.03125,-0.0625,0.25,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:34.336400,-90,-0.0625,0.21875,0.96875,-0.0625,0.25,1.0,-0.0625,0.21875,0.96875,-0.0625,0.21875,1.0,-0.0625,0.25,1.0,custom,bedroom,lying
2017-08-01 15:13:34.341300,-74,-0.0625,0.21875,0.96875,-0.0625,0.25,1.0,-0.0625,0.21875,0.96875,-0.0625,0.21875,1.0,-0.0625,0.25,1.0,living,bedroom,lying
2017-08-01 15:13:34.374400,-70,-0.0625,0.21875,0.96875,-0.0625,0.25,1.0,-0.0625,0.21875,0.96875,-0.0625,0.21875,1.0,-0.0625,0.25,1.0,bedroom,bedroom,lying
2017-08-01 15:13:34.544500,-80,-0.0625,0.25,0.96875,-0.0625,0.25,0.96875,-0.0625,0.25,1.0,-0.0625,0.21875,0.96875,-0.0625,0.21875,0.96875,custom,bedroom,lying
2017-08-01 15:13:34.549400,-89,-0.0625,0.25,0.96875,-0.0625,0.25,0.96875,-0.0625,0.25,1.0,-0.0625,0.21875,0.96875,-0.0625,0.21875,0.96875,living,bedroom,lying
2017-08-01 15:13:34.582600,-86,-0.0625,0.25,0.96875,-0.0625,0.25,0.96875,-0.0625,0.25,1.0,-0.0625,0.21875,0.96875,-0.0625,0.21875,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:34.754500,-91,-0.0625,0.25,1.0,-0.0625,0.25,1.0,-0.0625,0.25,0.96875,-0.0625,0.21875,1.0,-0.0625,0.25,1.0,custom,bedroom,lying
2017-08-01 15:13:34.759400,-91,-0.0625,0.25,1.0,-0.0625,0.25,1.0,-0.0625,0.25,0.96875,-0.0625,0.21875,1.0,-0.0625,0.25,1.0,living,bedroom,lying
2017-08-01 15:13:34.792400,-71,-0.0625,0.25,1.0,-0.0625,0.25,1.0,-0.0625,0.25,0.96875,-0.0625,0.21875,1.0,-0.0625,0.25,1.0,bedroom,bedroom,lying
2017-08-01 15:13:34.953800,-73,-0.0625,0.25,0.96875,-0.0625,0.25,1.0,-0.0625,0.21875,0.90625,-0.0625,0.21875,1.0,-0.0625,0.21875,0.9375,custom,bedroom,lying
2017-08-01 15:13:34.962500,-98,-0.0625,0.25,0.96875,-0.0625,0.25,1.0,-0.0625,0.21875,0.90625,-0.0625,0.21875,1.0,-0.0625,0.21875,0.9375,living,bedroom,lying
2017-08-01 15:13:35.165100,-88,-0.0625,0.3125,1.03125,-0.03125,0.28125,1.0625,0.0,0.28125,1.09375,-0.03125,0.28125,0.875,-0.09375,0.28125,0.875,living,bedroom,lying
2017-08-01 15:13:35.192600,-84,-0.0625,0.3125,1.03125,-0.03125,0.28125,1.0625,0.0,0.28125,1.09375,-0.03125,0.28125,0.875,-0.09375,0.28125,0.875,bedroom,bedroom,lying
2017-08-01 15:13:35.372500,-93,-0.09375,0.21875,1.0,-0.09375,0.15625,0.84375,0.0,0.28125,1.03125,0.0,0.375,1.1875,-0.03125,0.34375,0.96875,living,bedroom,lying
2017-08-01 15:13:35.401800,-85,-0.09375,0.21875,1.0,-0.09375,0.15625,0.84375,0.0,0.28125,1.03125,0.0,0.375,1.1875,-0.03125,0.34375,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:35.580000,-80,-0.09375,0.3125,0.90625,-0.09375,0.28125,0.9375,-0.0625,0.25,0.96875,-0.0625,0.28125,0.96875,-0.03125,0.25,0.96875,living,bedroom,lying
2017-08-01 15:13:35.608600,-70,-0.09375,0.3125,0.90625,-0.09375,0.28125,0.9375,-0.0625,0.25,0.96875,-0.0625,0.28125,0.96875,-0.03125,0.25,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:35.773500,-93,-0.0625,0.34375,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.03125,0.3125,1.0,custom,bedroom,lying
2017-08-01 15:13:35.778400,-76,-0.0625,0.34375,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.03125,0.3125,1.0,living,bedroom,lying
2017-08-01 15:13:35.811300,-72,-0.0625,0.34375,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.03125,0.3125,1.0,bedroom,bedroom,lying
2017-08-01 15:13:35.980800,-79,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.9375,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,custom,bedroom,lying
2017-08-01 15:13:35.986400,-90,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.9375,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,living,bedroom,lying
2017-08-01 15:13:36.018700,-87,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.9375,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:36.190900,-79,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,custom,bedroom,lying
2017-08-01 15:13:36.196300,-90,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,living,bedroom,lying
2017-08-01 15:13:36.228700,-72,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:36.389800,-75,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,custom,bedroom,lying
2017-08-01 15:13:36.398600,-87,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,living,bedroom,lying
2017-08-01 15:13:36.427800,-65,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:36.632600,-85,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:36.811800,-80,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,living,bedroom,lying
2017-08-01 15:13:36.840700,-85,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:37.018400,-80,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,living,bedroom,lying
2017-08-01 15:13:37.047500,-70,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:37.217000,-79,-0.0625,0.28125,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,custom,bedroom,lying
2017-08-01 15:13:37.222100,-91,-0.0625,0.28125,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,living,bedroom,lying
2017-08-01 15:13:37.254800,-72,-0.0625,0.28125,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:37.419400,-78,-0.0625,0.28125,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,custom,bedroom,lying
2017-08-01 15:13:37.457300,-87,-0.0625,0.28125,1.0,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
2017-08-01 15:13:37.629400,-82,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,custom,bedroom,lying
2017-08-01 15:13:37.667300,-85,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,-0.0625,0.28125,0.96875,bedroom,bedroom,lying
